Sa,Sd,Sc
0.678445789,0.823678207,0.716952064
0.705966379,0.840218054,0.684511841
0.618347051,0.786350463,0.618874881
0.814344998,0.902410659,0.807551627
0.798993893,0.893864583,0.799094125
0.746564687,0.864039748,0.754825515
0.712583471,0.844146593,0.705969867
0.641546821,0.80096618,0.690025957
0.609345558,0.780605892,0.581989938
0.66347582,0.814540251,0.635665681
0.80730253,0.898500156,0.806126345
0.832388943,0.912353519,0.837095222
0.775794348,0.880791887,0.771245577
0.494801345,0.703421171,0.528775314
0.606354825,0.778687887,0.606888713
0.532288106,0.729580774,0.547481284
0.789447059,0.888508334,0.812784304
0.688461708,0.829735927,0.695655684
0.744989507,0.863127746,0.710646147
0.660991987,0.813014137,0.651981419
0.803656556,0.896468938,0.771991143
0.789551002,0.888566825,0.782672461
0.710820602,0.843101774,0.71240122
0.772924846,0.879161445,0.789323793
0.537215531,0.732949883,0.585104806
0.697845347,0.835371383,0.737820914
0.608565855,0.78010631,0.631443463
0.756253445,0.869628337,0.739280698
0.602628636,0.776291592,0.588803236
0.696757334,0.834719914,0.725586139
0.776031413,0.880926452,0.778153395
0.771852235,0.878551214,0.78481255
0.437528429,0.661459317,0.461936636
0.753009944,0.867761456,0.757844605
0.664206547,0.814988679,0.641049457
0.715783931,0.846040148,0.669456732
0.836978321,0.914865193,0.829998893
0.751490873,0.866885732,0.74207335
0.679375186,0.824242189,0.702118016
0.720509722,0.848828441,0.754696107
0.735975958,0.857890411,0.717980837
0.715516795,0.845882259,0.702584815
0.771699544,0.87846431,0.783472354
0.838880751,0.915904335,0.831926021
0.791237542,0.889515341,0.812195306
0.851858637,0.922961883,0.849627622
0.692324715,0.832060524,0.678276211
0.764498156,0.874355852,0.730543813
0.740481012,0.860512064,0.720747371
0.867815836,0.931566335,0.840846249
0.664313141,0.815054072,0.644761013
0.719374735,0.848159616,0.69621369
0.807561739,0.89864439,0.78859059
0.739665979,0.860038359,0.748518801
0.738914843,0.859601561,0.748827145
0.696077682,0.8343127,0.685614225
0.862635403,0.928781676,0.852831625
0.698040352,0.835488092,0.708265461
0.525997,0.725256506,0.538787778
0.696943982,0.834831709,0.672674016
0.733260821,0.8563065,0.708140812
0.657806857,0.811052931,0.65301523
0.800416724,0.894660117,0.818596344
0.85958084,0.927135826,0.846441828
0.666548628,0.816424294,0.684439703
0.735254529,0.857469842,0.729120913
0.71348585,0.844680916,0.737848227
0.48153038,0.693923901,0.486531041
0.756679999,0.869873553,0.773052476
0.755448285,0.86916528,0.740836209
0.768139641,0.87643576,0.785771829
0.674476591,0.821265238,0.690813721
0.633510033,0.795933435,0.609607081
0.770334396,0.877686958,0.720085399
0.803428358,0.896341652,0.786117818
0.784170781,0.885534179,0.757822562
0.737299696,0.858661572,0.732745722
0.667157663,0.816797198,0.666187097
0.787016927,0.887139745,0.808309179
0.791911566,0.889894132,0.780695156
0.773992625,0.879768507,0.794982947
0.682698864,0.826255932,0.696911778
0.6703165,0.818728587,0.668814315
0.724455807,0.851149697,0.756090399
0.523992792,0.723873464,0.539621303
0.594111473,0.77078627,0.587998861
0.820997124,0.906088916,0.839857807
0.497507988,0.705342462,0.522379881
0.592097064,0.769478437,0.558827588
0.742400998,0.861626948,0.743709531
0.808860553,0.899366751,0.799529627
0.813719443,0.902063991,0.809572278
0.507513308,0.712399683,0.515473194
0.544253431,0.73773534,0.552602076
0.740714249,0.860647575,0.739807432
0.671549067,0.819480974,0.705177313
0.692114509,0.831934198,0.722475918
0.75894809,0.871176268,0.75124697
0.771830168,0.878538655,0.73448067
0.630197797,0.793849984,0.677773381
0.820828286,0.905995743,0.810019688
0.763968097,0.874052686,0.74525378
0.565587741,0.752055677,0.58579655
0.773129443,0.879277796,0.796442939
0.567222872,0.753142,0.582464018
0.711717531,0.843633529,0.714828142
0.438903303,0.662497776,0.490619736
0.854074221,0.924161361,0.832046219
0.636697786,0.797933447,0.582979219
0.782833826,0.88477897,0.771887754
0.651897523,0.807401711,0.677399195
0.895629589,0.946377086,0.8930198
0.616594387,0.785235243,0.666397033
0.696024768,0.834280988,0.668757337
0.834251112,0.913373479,0.823479679
0.809914695,0.899952607,0.832012175
0.760043386,0.871804672,0.773345032
0.73283303,0.856056674,0.742933255
0.640435737,0.800272289,0.623203825
0.459066592,0.677544531,0.468437771
0.450751004,0.671379925,0.483852276
0.681586434,0.825582482,0.68354353
0.599282204,0.774133195,0.600951575
0.717012,0.846765611,0.694178095
0.683124936,0.826513724,0.655452652
0.773856533,0.879691158,0.783775187
0.725781484,0.851928098,0.739852356
0.699304215,0.836244112,0.717875083
0.672502674,0.820062604,0.632501819
0.811277918,0.900709674,0.801664723
0.727475502,0.852921744,0.724351775
0.713926686,0.844941824,0.753523671
0.730806401,0.854872155,0.703882392
0.876882374,0.936419977,0.876089282
0.566109886,0.752402742,0.522797079
0.670995445,0.819143116,0.687476972
0.652027977,0.807482493,0.614608096
0.782220187,0.884432127,0.768149904
0.364923738,0.604089181,0.413539361
0.588789732,0.767326353,0.545020715
0.629302104,0.793285638,0.651328803
0.713930513,0.844944088,0.739538485
0.762273567,0.873082795,0.765990574
0.636841242,0.798023334,0.64166932
0.669023932,0.817938832,0.716914774
0.642935439,0.80183255,0.640624868
0.693916426,0.833016462,0.649443011
0.561087334,0.74905763,0.578840023
0.716544476,0.846489502,0.718226756
0.702424924,0.838107943,0.717807291
0.819876937,0.905470561,0.820037197
0.775241178,0.880477812,0.785872783
0.687062891,0.828892569,0.688021818
0.765684358,0.875033918,0.752050426
0.715437229,0.845835226,0.698961932
0.646691877,0.804171547,0.687002593
0.596485708,0.772324872,0.621551013
0.53104745,0.728730026,0.536627799
0.771736804,0.878485517,0.788445518
0.574992905,0.758282866,0.589389062
0.569078565,0.754372961,0.554367007
0.727519918,0.852947782,0.728215793
0.567516825,0.753337126,0.582026834
0.78187843,0.884238899,0.795770488
0.670720363,0.818975191,0.693749151
0.73877379,0.859519511,0.725065429
0.770442511,0.877748547,0.778712293
0.623996773,0.789934664,0.634931917
0.721355006,0.849326207,0.782322843
0.838965613,0.915950661,0.838337437
0.563698291,0.750798435,0.595397705
0.599649421,0.774370338,0.607519199
0.687123063,0.828928865,0.674701901
0.675681606,0.821998544,0.68209104
0.817896627,0.904376374,0.819196905
0.753304321,0.867931057,0.745169076
0.786049855,0.886594527,0.777214789
0.721931724,0.849665654,0.744543857
0.693964957,0.833045591,0.711467332
0.541431804,0.735820497,0.548563183
0.686064713,0.828290235,0.663569876
0.795990174,0.892182814,0.772587399
0.56870276,0.754123836,0.587643629
0.662149729,0.813725832,0.670489668
0.587715817,0.766626257,0.58097481
0.518413424,0.720009322,0.540123872
0.706677463,0.840641103,0.735882206
0.604954193,0.777788013,0.645716065
0.718507663,0.847648313,0.737374321
0.776029986,0.880925641,0.768455251
0.561086829,0.749057294,0.549494624
0.812486629,0.901380402,0.795441225
0.657149852,0.810647798,0.696656533
0.793702054,0.890899576,0.775644736
0.636305857,0.79768782,0.63750801
0.71560703,0.845935594,0.715194159
0.731974178,0.855554895,0.741924458
0.672210683,0.819884555,0.655530551
0.584842386,0.764749884,0.6184428
0.788625522,0.888045901,0.791988335
0.671488755,0.819444174,0.662835475
0.801317924,0.895163629,0.796954141
0.586085284,0.765562071,0.563088236
0.579110315,0.76099298,0.624798767
0.763651566,0.873871596,0.801606578
0.777795403,0.881927096,0.771196806
0.479997906,0.692818811,0.496770152
0.490628986,0.700449132,0.509263792
0.697120846,0.83493763,0.687614801
0.824039107,0.907765998,0.804999435
0.725363932,0.851683,0.730065578
0.6648456,0.815380647,0.693668894
0.678952565,0.82398578,0.702100721
0.631094101,0.794414313,0.650356323
0.794617885,0.89141342,0.781039219
0.743380234,0.862195009,0.728036192
0.764925527,0.87460021,0.78374889
0.661084943,0.813071303,0.639597486
0.734328871,0.85692991,0.757410845
0.825883654,0.908781411,0.814874312
0.562737314,0.750158192,0.5682494
0.688728545,0.829896707,0.709114016
0.437621607,0.661529748,0.49470323
0.60338322,0.776777459,0.632563969
0.733031791,0.856172757,0.716838539
0.785837374,0.886474689,0.810619889
0.787934385,0.887656682,0.811361234
0.803290592,0.8962648,0.826943785
0.516749393,0.718852831,0.525170996
0.676631815,0.822576328,0.649281743
0.736436603,0.858158845,0.75316023
0.74850621,0.865162534,0.730877354
0.897849528,0.947549222,0.90072966
0.552215333,0.743111925,0.578796003
0.762019437,0.872937247,0.765662664
0.564896674,0.751596084,0.592507095
0.699185081,0.836172877,0.698900807
0.749640445,0.86581779,0.761179734
0.716428336,0.846420898,0.745164553
0.737073132,0.858529634,0.767995184
0.641334634,0.800833712,0.631490416
0.492268018,0.701618143,0.535552668
0.775930139,0.880868968,0.769854992
0.804064507,0.896696441,0.80628567
0.678646964,0.823800318,0.697133853
0.73104052,0.855009076,0.736527868
0.478132063,0.691470941,0.501826976
0.785691337,0.886392315,0.71111875
0.734285305,0.85690449,0.759889476
0.604668462,0.777604309,0.548563414
0.762477702,0.873199692,0.736683688
0.598541933,0.773654919,0.64038777
0.698028935,0.835481259,0.730725647
0.756590694,0.86982222,0.729896334
0.716488922,0.846456686,0.699153592
0.533289264,0.730266571,0.534052396
0.74451404,0.86285227,0.740880882
0.653949894,0.808671685,0.678971081
0.853774767,0.923999333,0.83922495
0.622080149,0.788720577,0.616310602
0.631499982,0.794669732,0.626791125
0.821891116,0.906582106,0.851638045
0.723174909,0.850396913,0.732210393
0.756206838,0.86960154,0.721797015
0.524922595,0.724515421,0.51315243
0.835926089,0.914289937,0.807569137
0.639556446,0.799722731,0.649118245
0.748575197,0.865202402,0.757602835
0.660880227,0.812945402,0.695994906
0.541532303,0.735888784,0.541865154
0.823421251,0.907425617,0.851104161
0.712228284,0.843936185,0.753426567
0.754794636,0.868789178,0.759461425
0.683373193,0.826663894,0.703972025
0.753915482,0.868283066,0.727046758
0.533414784,0.730352507,0.537784363
0.717742729,0.847196984,0.693930243
0.758880588,0.871137525,0.730904005
0.797761436,0.893174919,0.796393901
0.797658113,0.893117077,0.80269
0.859980994,0.927351602,0.868295769
0.765745877,0.87506907,0.747031385
0.755714074,0.869318166,0.767540826
0.874318523,0.935050011,0.866909499
0.622277198,0.788845484,0.6107347
0.653958608,0.808677073,0.652450818
0.804453326,0.896913221,0.811214821
0.880757599,0.938486867,0.836272857
0.602209041,0.776021289,0.642467288
0.845276779,0.919389351,0.838269749
0.801996537,0.895542593,0.817056428
0.539067832,0.734212389,0.488825603
0.718092494,0.847403383,0.733969817
0.856194458,0.925307764,0.847180548
0.821262347,0.90623526,0.83962782
0.665938921,0.816050808,0.695976559
0.633033223,0.79563385,0.67856856
0.6704053,0.818782816,0.638278359
0.552334728,0.743192255,0.636753785
0.72305121,0.850324179,0.704012347
0.604076213,0.7772234,0.632305569
0.722810434,0.850182589,0.748660195
0.514192185,0.717071952,0.536908494
0.610071273,0.781070594,0.60579254
0.613905968,0.783521517,0.60730038
0.59083306,0.768656659,0.607834127
0.723042801,0.850319235,0.759021702
0.569948013,0.754949014,0.594416806
0.6562002,0.810061849,0.670266652
0.46143535,0.679290328,0.49355521
0.693368379,0.832687444,0.687134145
0.669017537,0.817934922,0.707278824
0.662968083,0.81422852,0.632520593
0.793218236,0.890628001,0.812511371
0.805801859,0.89766467,0.80170508
0.674489594,0.821273154,0.709813111
0.8185573,0.904741565,0.811686344
0.701419177,0.837507717,0.697036526
0.718018117,0.847359497,0.711384683
0.584165294,0.764307068,0.594328019
0.674409297,0.821224267,0.644913476
0.845175968,0.919334524,0.835804641
0.637129663,0.798204023,0.6505999
0.691135604,0.831345658,0.693256575
0.756589351,0.869821448,0.714045032
0.590811582,0.768642688,0.60365134
0.846404508,0.92000245,0.854652984
0.778259747,0.882190312,0.755737362
0.70355592,0.838782403,0.67189779
0.692927633,0.832422749,0.687758063
0.750892158,0.866540338,0.746173001
0.707424674,0.841085414,0.731989585
0.662397105,0.813877819,0.607246554
0.771631066,0.878425333,0.77379776
0.829227959,0.910619547,0.841327414
0.634845624,0.796772003,0.674094867
0.584404187,0.764463333,0.586995883
0.466670669,0.68313298,0.485172129
0.836256809,0.914470781,0.839493882
0.750432065,0.866274821,0.74278687
0.669470051,0.818211495,0.692890975
0.767589105,0.876121627,0.766462479
0.785595694,0.886338363,0.747789641
0.767063849,0.875821814,0.749466899
0.622437049,0.788946797,0.641567512
0.582312358,0.763093938,0.586733606
0.779551049,0.882921882,0.746494992
0.52989359,0.727937902,0.541990773
0.657968061,0.811152304,0.667690293
0.77108755,0.878115909,0.773944829
0.580527028,0.761923243,0.583107068
0.65039676,0.806471797,0.583239533
0.838338934,0.915608505,0.824291615
0.626677903,0.791629903,0.645146943
0.70395115,0.839017968,0.69898304
0.834812638,0.913680818,0.801042383
0.831347175,0.911782417,0.815059098
0.624251203,0.790095692,0.668521184
0.74786842,0.86479386,0.761959116
0.858725664,0.926674519,0.85606818
0.716816368,0.846650086,0.717807646
0.724697646,0.851291751,0.705848014
0.684376879,0.827270741,0.700289487
0.859655145,0.927175897,0.856745715
0.665363081,0.815697911,0.696956554
0.626970054,0.791814407,0.651322432
0.720160548,0.848622736,0.73238513
0.784553632,0.885750322,0.783082207
0.684263384,0.827202142,0.666615323
0.788684351,0.888079023,0.796606392
0.76263868,0.873291864,0.739155246
0.72509949,0.851527739,0.710134606
0.715479682,0.845860321,0.710441102
0.880867422,0.938545376,0.859489593
0.593414429,0.770333972,0.593137908
0.730863505,0.854905553,0.750195533
0.828609931,0.910280139,0.798717215
0.78958508,0.888586,0.812932034
0.806758005,0.898197086,0.840479858
0.68695397,0.828826864,0.684726251
0.741803709,0.861280273,0.762860029
0.423762898,0.650970735,0.411771337
0.86126396,0.928043081,0.861786248
0.767535413,0.876090984,0.777039588
0.844653326,0.91905023,0.838789134
0.796343262,0.892380671,0.752158421
0.78098259,0.883732194,0.775634402
0.847296163,0.920486916,0.829416336
0.635266194,0.79703588,0.608643692
0.753634867,0.868121459,0.766842844
0.629172305,0.793203823,0.649843509
0.729641355,0.854190468,0.742456577
0.637078424,0.798171926,0.617374714
0.609809306,0.780902879,0.572643203
0.577297859,0.759801197,0.617040802
0.713375986,0.844615881,0.680405185
0.569896773,0.754915077,0.60264412
0.770261923,0.87764567,0.751164842
0.688998624,0.83005941,0.687997501
0.838594073,0.915747822,0.851030342
0.645861245,0.803654929,0.645171188
0.774597501,0.880112209,0.78343098
0.806201165,0.897887056,0.809926978
0.650584122,0.806587951,0.622758346
0.713954228,0.844958122,0.716690219
0.818595804,0.904762844,0.765356912
0.728257672,0.853380145,0.713506159
0.644690484,0.802926201,0.615369583
0.644835197,0.803016312,0.638714873
0.625068784,0.790612917,0.641867321
0.816297968,0.903492096,0.801527492
0.786214757,0.886687519,0.766160095
0.679099325,0.82407483,0.671575328
0.800113057,0.894490389,0.758513204
0.838447917,0.915668017,0.826105161
0.604525021,0.777512072,0.597779595
0.797511348,0.893034908,0.804447706
0.683393978,0.826676465,0.695286758
0.588427492,0.767090276,0.616195457
0.694558312,0.833401651,0.710225251
0.630083176,0.793777787,0.591240726
0.702779682,0.838319558,0.685988828
0.706892629,0.84076907,0.720378143
0.741273757,0.860972565,0.756890642
0.762386661,0.87314756,0.813067886
0.765521662,0.874940948,0.717042656
0.636760406,0.797972685,0.65054769
0.743206233,0.862094098,0.709589941
0.740978486,0.860801072,0.724968418
0.770401119,0.877724968,0.769781344
0.698092609,0.835519365,0.661188575
0.641889863,0.801180294,0.634280077
0.760605683,0.872127103,0.732289491
0.826316259,0.909019394,0.803799142
0.551751531,0.742799792,0.577054612
0.779237092,0.882744069,0.765628952
0.594792672,0.771228028,0.585759137
0.777066563,0.88151379,0.73503207
0.618858977,0.786675903,0.599770863
0.707590188,0.841183802,0.680668289
0.727214204,0.852768552,0.731317991
0.592478425,0.769726202,0.584229417
0.752657742,0.867558495,0.746587178
0.762215102,0.873049312,0.769080792
0.773925176,0.879730172,0.754135514
0.801576405,0.895307995,0.819592482
0.808178561,0.89898752,0.802469383
0.644730825,0.802951322,0.615293996
0.55804729,0.747025628,0.580269549
0.66814502,0.817401383,0.656956972
0.673617334,0.820741941,0.647409691
